===============================================================================
Id,AAPL,len,datetime,open,high,low,close,volume,openinterest,adjclose,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
520,AAPL,520,2016-01-26 23:59:59.999989,92.91,93.79,91.18,92.97,80750256.0,0.0,92.965019,SmaCross,520,735989.9999999999,Broker,520,10012.290000000003,10012.290000000003,BuySell,520,,,Trades - Net Profit/Loss,520,,
521,AAPL,521,2016-01-27 23:59:59.999989,89.29,89.84,86.78,86.86,143447893.0,0.0,86.856606,SmaCross,521,735990.9999999999,Broker,521,10012.290000000003,10012.290000000003,BuySell,521,,,Trades - Net Profit/Loss,521,,
522,AAPL,522,2016-01-28 23:59:59.999989,87.2,87.88,85.9,87.48,59886232.0,0.0,87.479507,SmaCross,522,735991.9999999999,Broker,522,10012.290000000003,10012.290000000003,BuySell,522,,,Trades - Net Profit/Loss,522,,
523,AAPL,523,2016-01-29 23:59:59.999989,88.13,90.5,87.72,90.5,69284192.0,0.0,90.50119,SmaCross,523,735992.9999999999,Broker,523,10012.290000000003,10012.290000000003,BuySell,523,,,Trades - Net Profit/Loss,523,,
524,AAPL,524,2016-02-01 23:59:59.999989,89.69,89.92,88.7,89.66,44037429.0,0.0,89.655136,SmaCross,524,735995.9999999999,Broker,524,10012.290000000003,10012.290000000003,BuySell,524,,,Trades - Net Profit/Loss,524,,
525,AAPL,525,2016-02-02 23:59:59.999989,88.72,89.29,87.66,87.84,40180127.0,0.0,87.84214,SmaCross,525,735996.9999999999,Broker,525,10012.290000000003,10012.290000000003,BuySell,525,,,Trades - Net Profit/Loss,525,,
526,AAPL,526,2016-02-03 23:59:59.999989,88.33,90.04,87.47,89.58,49437633.0,0.0,89.58075,SmaCross,526,735997.9999999999,Broker,526,10012.290000000003,10012.290000000003,BuySell,526,,,Trades - Net Profit/Loss,526,,
527,AAPL,527,2016-02-04 23:59:59.999989,89.61,90.98,88.98,90.3,49713615.0,0.0,90.300537,SmaCross,527,735998.9999999999,Broker,527,10012.290000000003,10012.290000000003,BuySell,527,,,Trades - Net Profit/Loss,527,,
528,AAPL,528,2016-02-05 23:59:59.999989,90.23,90.6,87.58,87.89,49656278.0,0.0,87.888779,SmaCross,528,735999.9999999999,Broker,528,10012.290000000003,10012.290000000003,BuySell,528,,,Trades - Net Profit/Loss,528,,
529,AAPL,529,2016-02-08 23:59:59.999989,87.06,89.46,86.97,88.81,57789982.0,0.0,88.81424,SmaCross,529,736002.9999999999,Broker,529,10012.290000000003,10012.290000000003,BuySell,529,,,Trades - Net Profit/Loss,529,,
530,AAPL,530,2016-02-09 23:59:59.999989,88.14,89.68,87.8,88.8,47423789.0,0.0,88.795532,SmaCross,530,736003.9999999999,Broker,530,10012.290000000003,10012.290000000003,BuySell,530,,,Trades - Net Profit/Loss,530,,
531,AAPL,531,2016-02-10 23:59:59.999989,89.66,90.07,87.96,88.12,45297537.0,0.0,88.122475,SmaCross,531,736004.9999999999,Broker,531,10012.290000000003,10012.290000000003,BuySell,531,,,Trades - Net Profit/Loss,531,,
532,AAPL,532,2016-02-11 23:59:59.999989,87.67,88.54,86.55,87.59,53567976.0,0.0,87.58963,SmaCross,532,736005.9999999999,Broker,532,10012.290000000003,10012.290000000003,BuySell,532,,,Trades - Net Profit/Loss,532,,
533,AAPL,533,2016-02-12 23:59:59.999989,88.05,88.34,86.94,87.86,43166360.0,0.0,87.860733,SmaCross,533,736006.9999999999,Broker,533,10012.290000000003,10012.290000000003,BuySell,533,,,Trades - Net Profit/Loss,533,,
534,AAPL,534,2016-02-16 23:59:59.999989,88.82,90.53,88.44,90.34,52480231.0,0.0,90.337929,SmaCross,534,736010.9999999999,Broker,534,10012.290000000003,10012.290000000003,BuySell,534,,,Trades - Net Profit/Loss,534,,
535,AAPL,535,2016-02-17 23:59:59.999989,90.37,91.81,89.88,91.72,47992904.0,0.0,91.72142,SmaCross,535,736011.9999999999,Broker,535,10012.290000000003,10012.290000000003,BuySell,535,,,Trades - Net Profit/Loss,535,,
536,AAPL,536,2016-02-18 23:59:59.999989,92.39,92.44,89.82,89.98,41743150.0,0.0,89.982704,SmaCross,536,736012.9999999999,Broker,536,10012.290000000003,10012.290000000003,BuySell,536,,,Trades - Net Profit/Loss,536,,
537,AAPL,537,2016-02-19 23:59:59.999989,89.74,90.45,89.55,89.78,37841943.0,0.0,89.777054,SmaCross,537,736013.9999999999,Broker,537,10012.290000000003,10012.290000000003,BuySell,537,,,Trades - Net Profit/Loss,537,,
538,AAPL,538,2016-02-22 23:59:59.999989,90.03,90.58,89.66,90.56,36672270.0,0.0,90.562263,SmaCross,538,736016.9999999999,Broker,538,10012.290000000003,10012.290000000003,BuySell,538,,,Trades - Net Profit/Loss,538,,
539,AAPL,539,2016-02-23 23:59:59.999989,90.11,90.21,88.38,88.52,34170957.0,0.0,88.515076,SmaCross,539,736017.9999999999,Broker,539,10012.290000000003,10012.290000000003,BuySell,539,,,Trades - Net Profit/Loss,539,,
540,AAPL,540,2016-02-24 23:59:59.999989,87.85,90.09,87.23,89.83,38784945.0,0.0,89.833122,SmaCross,540,736018.9999999999,Broker,540,10012.290000000003,10012.290000000003,BuySell,540,,,Trades - Net Profit/Loss,540,,
541,AAPL,541,2016-02-25 23:59:59.999989,89.79,90.45,89.04,90.45,29506899.0,0.0,90.450104,SmaCross,541,736019.9999999999,Broker,541,10012.290000000003,10012.290000000003,BuySell,541,,,Trades - Net Profit/Loss,541,,
542,AAPL,542,2016-02-26 23:59:59.999989,90.86,91.63,90.28,90.59,31013551.0,0.0,90.590324,SmaCross,542,736020.9999999999,Broker,542,10012.290000000003,10012.290000000003,BuySell,542,,,Trades - Net Profit/Loss,542,,
543,AAPL,543,2016-02-29 23:59:59.999989,90.54,91.82,90.35,90.38,37673022.0,0.0,90.384682,SmaCross,543,736023.9999999999,Broker,543,9921.750000000002,10012.130000000001,BuySell,543,88.99475,,Trades - Net Profit/Loss,543,,
544,AAPL,544,2016-03-01 23:59:59.999989,91.28,94.2,91.07,93.97,53923555.0,0.0,93.974251,SmaCross,544,736024.9999999999,Broker,544,9921.750000000002,10015.720000000001,BuySell,544,,,Trades - Net Profit/Loss,544,,
545,AAPL,545,2016-03-02 23:59:59.999989,93.96,94.31,93.14,94.18,35483547.0,0.0,94.179909,SmaCross,545,736025.9999999999,Broker,545,9921.750000000002,10015.930000000002,BuySell,545,,,Trades - Net Profit/Loss,545,,
546,AAPL,546,2016-03-03 23:59:59.999989,94.02,95.08,93.9,94.88,39533767.0,0.0,94.881004,SmaCross,546,736026.9999999999,Broker,546,9921.750000000002,10016.630000000001,BuySell,546,,,Trades - Net Profit/Loss,546,,
547,AAPL,547,2016-03-04 23:59:59.999989,95.69,96.98,94.76,96.29,49267952.0,0.0,96.292534,SmaCross,547,736027.9999999999,Broker,547,9921.750000000002,10018.040000000003,BuySell,547,,,Trades - Net Profit/Loss,547,,
548,AAPL,548,2016-03-07 23:59:59.999989,95.71,96.12,94.38,95.23,38328362.0,0.0,95.226875,SmaCross,548,736030.9999999999,Broker,548,9921.750000000002,10016.980000000001,BuySell,548,,,Trades - Net Profit/Loss,548,,
549,AAPL,549,2016-03-08 23:59:59.999989,94.21,95.12,93.85,94.44,33763691.0,0.0,94.44165,SmaCross,549,736031.9999999999,Broker,549,9921.750000000002,10016.190000000002,BuySell,549,,,Trades - Net Profit/Loss,549,,
550,AAPL,550,2016-03-09 23:59:59.999989,94.7,94.96,93.73,94.53,29099321.0,0.0,94.52578,SmaCross,550,736032.9999999999,Broker,550,9921.750000000002,10016.280000000002,BuySell,550,,,Trades - Net Profit/Loss,550,,
551,AAPL,551,2016-03-10 23:59:59.999989,94.8,95.57,93.62,94.57,35851545.0,0.0,94.572517,SmaCross,551,736033.9999999999,Broker,551,9921.750000000002,10016.320000000002,BuySell,551,,,Trades - Net Profit/Loss,551,,
552,AAPL,552,2016-03-11 23:59:59.999989,95.57,95.61,94.88,95.59,29320226.0,0.0,95.591438,SmaCross,552,736034.9999999999,Broker,552,9921.750000000002,10017.340000000002,BuySell,552,,,Trades - Net Profit/Loss,552,,
553,AAPL,553,2016-03-14 23:59:59.999989,95.26,96.2,95.14,95.83,26825436.0,0.0,95.83448,SmaCross,553,736037.9999999999,Broker,553,9921.750000000002,10017.580000000002,BuySell,553,,,Trades - Net Profit/Loss,553,,
554,AAPL,554,2016-03-15 23:59:59.999989,97.18,98.32,97.08,97.76,42862867.0,0.0,97.760147,SmaCross,554,736038.9999999999,Broker,554,9921.750000000002,10019.510000000002,BuySell,554,,,Trades - Net Profit/Loss,554,,
555,AAPL,555,2016-03-16 23:59:59.999989,97.79,99.38,97.77,99.06,40975591.0,0.0,99.059509,SmaCross,555,736039.9999999999,Broker,555,9921.750000000002,10020.810000000001,BuySell,555,,,Trades - Net Profit/Loss,555,,
556,AAPL,556,2016-03-17 23:59:59.999989,98.64,99.53,98.12,98.9,36821929.0,0.0,98.900581,SmaCross,556,736040.9999999999,Broker,556,9921.750000000002,10020.650000000001,BuySell,556,,,Trades - Net Profit/Loss,556,,
557,AAPL,557,2016-03-18 23:59:59.999989,99.41,99.55,98.33,99.01,47289005.0,0.0,99.012756,SmaCross,557,736041.9999999999,Broker,557,9921.750000000002,10020.760000000002,BuySell,557,,,Trades - Net Profit/Loss,557,,
558,AAPL,558,2016-03-21 23:59:59.999989,99.02,100.63,98.28,99.0,37979407.0,0.0,99.003418,SmaCross,558,736044.9999999999,Broker,558,9921.750000000002,10020.750000000002,BuySell,558,,,Trades - Net Profit/Loss,558,,
559,AAPL,559,2016-03-22 23:59:59.999989,98.39,100.29,98.35,99.76,34707755.0,0.0,99.760597,SmaCross,559,736045.9999999999,Broker,559,9921.750000000002,10021.510000000002,BuySell,559,,,Trades - Net Profit/Loss,559,,
560,AAPL,560,2016-03-23 23:59:59.999989,99.54,100.09,98.99,99.21,27496605.0,0.0,99.209061,SmaCross,560,736046.9999999999,Broker,560,9921.750000000002,10020.960000000001,BuySell,560,,,Trades - Net Profit/Loss,560,,
561,AAPL,561,2016-03-24 23:59:59.999989,98.59,99.32,98.05,98.78,27956067.0,0.0,98.77906,SmaCross,561,736047.9999999999,Broker,561,9921.750000000002,10020.530000000002,BuySell,561,,,Trades - Net Profit/Loss,561,,
562,AAPL,562,2016-03-28 23:59:59.999989,99.09,99.27,98.21,98.33,20765559.0,0.0,98.330376,SmaCross,562,736051.9999999999,Broker,562,9921.750000000002,10020.080000000002,BuySell,562,,,Trades - Net Profit/Loss,562,,
563,AAPL,563,2016-03-29 23:59:59.999989,98.05,100.76,98.04,100.66,33365953.0,0.0,100.657997,SmaCross,563,736052.9999999999,Broker,563,9921.750000000002,10022.410000000002,BuySell,563,,,Trades - Net Profit/Loss,563,,
564,AAPL,564,2016-03-30 23:59:59.999989,101.56,103.22,101.52,102.42,48782282.0,0.0,102.41539,SmaCross,564,736053.9999999999,Broker,564,9921.750000000002,10024.170000000002,BuySell,564,,,Trades - Net Profit/Loss,564,,
565,AAPL,565,2016-03-31 23:59:59.999989,102.56,102.73,101.78,101.88,27694403.0,0.0,101.882561,SmaCross,565,736054.9999999999,Broker,565,9921.750000000002,10023.630000000001,BuySell,565,,,Trades - Net Profit/Loss,565,,
566,AAPL,566,2016-04-01 23:59:59.999989,101.69,102.83,101.14,102.82,27679001.0,0.0,102.817337,SmaCross,566,736055.9999999999,Broker,566,9921.750000000002,10024.570000000002,BuySell,566,,,Trades - Net Profit/Loss,566,,
567,AAPL,567,2016-04-04 23:59:59.999989,103.22,104.87,103.08,103.87,39962214.0,0.0,103.87365,SmaCross,567,736058.9999999999,Broker,567,9921.750000000002,10025.620000000003,BuySell,567,,,Trades - Net Profit/Loss,567,,
568,AAPL,568,2016-04-05 23:59:59.999989,102.37,103.51,102.28,102.65,28432857.0,0.0,102.649094,SmaCross,568,736059.9999999999,Broker,568,9921.750000000002,10024.400000000001,BuySell,568,,,Trades - Net Profit/Loss,568,,
569,AAPL,569,2016-04-06 23:59:59.999989,103.04,103.74,102.08,103.72,28246082.0,0.0,103.724083,SmaCross,569,736060.9999999999,Broker,569,9921.750000000002,10025.470000000001,BuySell,569,,,Trades - Net Profit/Loss,569,,
570,AAPL,570,2016-04-07 23:59:59.999989,102.78,103.22,101.07,101.46,34020436.0,0.0,101.461906,SmaCross,570,736061.9999999999,Broker,570,9921.750000000002,10023.210000000001,BuySell,570,,,Trades - Net Profit/Loss,570,,
571,AAPL,571,2016-04-08 23:59:59.999989,101.81,102.61,101.12,101.57,25226786.0,0.0,101.574081,SmaCross,571,736062.9999999999,Broker,571,9921.750000000002,10023.320000000002,BuySell,571,,,Trades - Net Profit/Loss,571,,
572,AAPL,572,2016-04-11 23:59:59.999989,101.86,103.4,101.73,101.91,31459000.0,0.0,101.910599,SmaCross,572,736065.9999999999,Broker,572,9921.750000000002,10023.660000000002,BuySell,572,,,Trades - Net Profit/Loss,572,,
573,AAPL,573,2016-04-12 23:59:59.999989,102.21,103.29,101.57,103.24,29132059.0,0.0,103.237991,SmaCross,573,736066.9999999999,Broker,573,9921.750000000002,10024.990000000002,BuySell,573,,,Trades - Net Profit/Loss,573,,
574,AAPL,574,2016-04-13 23:59:59.999989,103.57,105.01,103.57,104.73,35577366.0,0.0,104.733665,SmaCross,574,736067.9999999999,Broker,574,9921.750000000002,10026.480000000001,BuySell,574,,,Trades - Net Profit/Loss,574,,
575,AAPL,575,2016-04-14 23:59:59.999989,104.34,105.06,104.07,104.79,27250989.0,0.0,104.789742,SmaCross,575,736068.9999999999,Broker,575,9921.750000000002,10026.540000000003,BuySell,575,,,Trades - Net Profit/Loss,575,,
576,AAPL,576,2016-04-15 23:59:59.999989,104.8,104.98,102.57,102.69,50213516.0,0.0,102.686478,SmaCross,576,736069.9999999999,Broker,576,9921.750000000002,10024.440000000002,BuySell,576,,,Trades - Net Profit/Loss,576,,
577,AAPL,577,2016-04-18 23:59:59.999989,101.79,101.85,99.97,100.47,65064471.0,0.0,100.471039,SmaCross,577,736072.9999999999,Broker,577,9921.750000000002,10022.220000000001,BuySell,577,,,Trades - Net Profit/Loss,577,,
578,AAPL,578,2016-04-19 23:59:59.999989,100.84,100.96,99.3,99.94,34644104.0,0.0,99.93821,SmaCross,578,736073.9999999999,Broker,578,9921.750000000002,10021.690000000002,BuySell,578,,,Trades - Net Profit/Loss,578,,
579,AAPL,579,2016-04-20 23:59:59.999989,99.69,101.04,99.14,100.14,32746457.0,0.0,100.143852,SmaCross,579,736074.9999999999,Broker,579,9921.750000000002,10021.890000000001,BuySell,579,,,Trades - Net Profit/Loss,579,,
580,AAPL,580,2016-04-21 23:59:59.999989,99.96,99.96,98.64,99.06,33753634.0,0.0,99.059509,SmaCross,580,736075.9999999999,Broker,580,9921.750000000002,10020.810000000001,BuySell,580,,,Trades - Net Profit/Loss,580,,
581,AAPL,581,2016-04-22 23:59:59.999989,98.16,99.54,97.8,98.79,36032869.0,0.0,98.788414,SmaCross,581,736076.9999999999,Broker,581,9921.750000000002,10020.540000000003,BuySell,581,,,Trades - Net Profit/Loss,581,,
582,AAPL,582,2016-04-25 23:59:59.999989,98.15,98.76,97.69,98.23,29987109.0,0.0,98.227562,SmaCross,582,736079.9999999999,Broker,582,9921.750000000002,10019.980000000001,BuySell,582,,,Trades - Net Profit/Loss,582,,
583,AAPL,583,2016-04-26 23:59:59.999989,97.13,98.43,97.13,97.55,59923956.0,0.0,97.545135,SmaCross,583,736080.9999999999,Broker,583,9921.750000000002,10019.300000000001,BuySell,583,,,Trades - Net Profit/Loss,583,,
584,AAPL,584,2016-04-27 23:59:59.999989,89.74,92.27,89.44,91.44,122596866.0,0.0,91.440979,SmaCross,584,736081.9999999999,Broker,584,10011.490000000002,10011.490000000002,BuySell,584,,93.65404999999998,Trades - Net Profit/Loss,584,,-0.8000000000000114
585,AAPL,585,2016-04-28 23:59:59.999989,91.24,91.5,88.1,88.65,87980037.0,0.0,88.645966,SmaCross,585,736082.9999999999,Broker,585,10011.490000000002,10011.490000000002,BuySell,585,,,Trades - Net Profit/Loss,585,,
586,AAPL,586,2016-04-29 23:59:59.999989,87.86,88.54,86.48,87.63,73312335.0,0.0,87.627037,SmaCross,586,736083.9999999999,Broker,586,10011.490000000002,10011.490000000002,BuySell,586,,,Trades - Net Profit/Loss,586,,
587,AAPL,587,2016-05-02 23:59:59.999989,87.84,87.94,86.37,87.53,51519806.0,0.0,87.533554,SmaCross,587,736086.9999999999,Broker,587,10011.490000000002,10011.490000000002,BuySell,587,,,Trades - Net Profit/Loss,587,,
588,AAPL,588,2016-05-03 23:59:59.999989,88.06,89.5,87.57,88.97,60795919.0,0.0,88.973129,SmaCross,588,736087.9999999999,Broker,588,10011.490000000002,10011.490000000002,BuySell,588,,,Trades - Net Profit/Loss,588,,
589,AAPL,589,2016-05-04 23:59:59.999989,88.99,89.65,87.7,88.05,43887483.0,0.0,88.047699,SmaCross,589,736088.9999999999,Broker,589,10011.490000000002,10011.490000000002,BuySell,589,,,Trades - Net Profit/Loss,589,,
590,AAPL,590,2016-05-05 23:59:59.999989,88.41,88.47,87.16,87.69,38161909.0,0.0,87.690323,SmaCross,590,736089.9999999999,Broker,590,10011.490000000002,10011.490000000002,BuySell,590,,,Trades - Net Profit/Loss,590,,
591,AAPL,591,2016-05-06 23:59:59.999989,87.81,87.89,86.38,87.2,46465543.0,0.0,87.201279,SmaCross,591,736090.9999999999,Broker,591,10011.490000000002,10011.490000000002,BuySell,591,,,Trades - Net Profit/Loss,591,,
592,AAPL,592,2016-05-09 23:59:59.999989,87.46,88.19,87.08,87.27,35020861.0,0.0,87.26709,SmaCross,592,736093.9999999999,Broker,592,10011.490000000002,10011.490000000002,BuySell,592,,,Trades - Net Profit/Loss,592,,
593,AAPL,593,2016-05-10 23:59:59.999989,87.77,88.0,86.63,87.86,35818749.0,0.0,87.859596,SmaCross,593,736094.9999999999,Broker,593,10011.490000000002,10011.490000000002,BuySell,593,,,Trades - Net Profit/Loss,593,,
594,AAPL,594,2016-05-11 23:59:59.999989,87.92,88.0,86.96,87.0,30536659.0,0.0,87.003754,SmaCross,594,736095.9999999999,Broker,594,10011.490000000002,10011.490000000002,BuySell,594,,,Trades - Net Profit/Loss,594,,
595,AAPL,595,2016-05-12 23:59:59.999989,87.2,87.26,84.14,84.96,81144459.0,0.0,84.962914,SmaCross,595,736096.9999999999,Broker,595,10011.490000000002,10011.490000000002,BuySell,595,,,Trades - Net Profit/Loss,595,,
596,AAPL,596,2016-05-13 23:59:59.999989,84.64,86.21,84.64,85.13,47202305.0,0.0,85.132202,SmaCross,596,736097.9999999999,Broker,596,10011.490000000002,10011.490000000002,BuySell,596,,,Trades - Net Profit/Loss,596,,
597,AAPL,597,2016-05-16 23:59:59.999989,86.89,88.77,86.19,88.29,65136773.0,0.0,88.292213,SmaCross,597,736100.9999999999,Broker,597,10011.490000000002,10011.490000000002,BuySell,597,,,Trades - Net Profit/Loss,597,,
598,AAPL,598,2016-05-17 23:59:59.999989,88.92,89.06,87.47,87.93,49886151.0,0.0,87.925423,SmaCross,598,736101.9999999999,Broker,598,10011.490000000002,10011.490000000002,BuySell,598,,,Trades - Net Profit/Loss,598,,
599,AAPL,599,2016-05-18 23:59:59.999989,88.56,89.54,88.3,88.93,44724416.0,0.0,88.931747,SmaCross,599,736102.9999999999,Broker,599,10011.490000000002,10011.490000000002,BuySell,599,,,Trades - Net Profit/Loss,599,,
600,AAPL,600,2016-05-19 23:59:59.999989,89.01,89.01,88.0,88.59,32368702.0,0.0,88.593163,SmaCross,600,736103.9999999999,Broker,600,10011.490000000002,10011.490000000002,BuySell,600,,,Trades - Net Profit/Loss,600,,
601,AAPL,601,2016-05-20 23:59:59.999989,89.01,89.75,88.89,89.55,34052845.0,0.0,89.552452,SmaCross,601,736104.9999999999,Broker,601,10011.490000000002,10011.490000000002,BuySell,601,,,Trades - Net Profit/Loss,601,,
602,AAPL,602,2016-05-23 23:59:59.999989,90.16,91.41,89.98,90.69,40424695.0,0.0,90.690445,SmaCross,602,736107.9999999999,Broker,602,10011.490000000002,10011.490000000002,BuySell,602,,,Trades - Net Profit/Loss,602,,
603,AAPL,603,2016-05-24 23:59:59.999989,91.43,92.25,91.08,92.07,37364129.0,0.0,92.072952,SmaCross,603,736108.9999999999,Broker,603,10011.490000000002,10011.490000000002,BuySell,603,,,Trades - Net Profit/Loss,603,,
604,AAPL,604,2016-05-25 23:59:59.999989,92.8,93.8,92.27,93.69,40584402.0,0.0,93.690575,SmaCross,604,736109.9999999999,Broker,604,10011.490000000002,10011.490000000002,BuySell,604,,,Trades - Net Profit/Loss,604,,
605,AAPL,605,2016-05-26 23:59:59.999989,93.75,94.73,92.77,94.43,59896257.0,0.0,94.433548,SmaCross,605,736110.9999999999,Broker,605,10011.490000000002,10011.490000000002,BuySell,605,,,Trades - Net Profit/Loss,605,,
606,AAPL,606,2016-05-27 23:59:59.999989,93.52,94.49,93.34,94.38,38641141.0,0.0,94.377113,SmaCross,606,736111.9999999999,Broker,606,10011.490000000002,10011.490000000002,BuySell,606,,,Trades - Net Profit/Loss,606,,
607,AAPL,607,2016-05-31 23:59:59.999989,93.67,94.42,92.94,93.92,44984710.0,0.0,93.91629,SmaCross,607,736115.9999999999,Broker,607,10011.490000000002,10011.490000000002,BuySell,607,,,Trades - Net Profit/Loss,607,,
608,AAPL,608,2016-06-01 23:59:59.999989,93.13,93.62,92.48,92.6,31019605.0,0.0,92.599602,SmaCross,608,736116.9999999999,Broker,608,9918.360000000002,10010.960000000003,BuySell,608,91.0928,,Trades - Net Profit/Loss,608,,
609,AAPL,609,2016-06-02 23:59:59.999989,91.79,92.02,90.88,91.9,42735212.0,0.0,91.903679,SmaCross,609,736117.9999999999,Broker,609,9918.360000000002,10010.260000000002,BuySell,609,,,Trades - Net Profit/Loss,609,,
610,AAPL,610,2016-06-03 23:59:59.999989,91.97,92.42,91.65,92.09,30308901.0,0.0,92.091751,SmaCross,610,736118.9999999999,Broker,610,9918.360000000002,10010.450000000003,BuySell,610,,,Trades - Net Profit/Loss,610,,
611,AAPL,611,2016-06-06 23:59:59.999989,92.16,95.83,91.74,92.76,24766622.0,0.0,92.759491,SmaCross,611,736121.9999999999,Broker,611,9918.360000000002,10011.120000000003,BuySell,611,,,Trades - Net Profit/Loss,611,,
612,AAPL,612,2016-06-07 23:59:59.999989,93.34,93.93,93.07,93.14,23827736.0,0.0,93.135696,SmaCross,612,736122.9999999999,Broker,612,9918.360000000002,10011.500000000002,BuySell,612,,,Trades - Net Profit/Loss,612,,
613,AAPL,613,2016-06-08 23:59:59.999989,93.13,93.63,92.81,93.05,22167521.0,0.0,93.051048,SmaCross,613,736123.9999999999,Broker,613,9918.360000000002,10011.410000000002,BuySell,613,,,Trades - Net Profit/Loss,613,,
614,AAPL,614,2016-06-09 23:59:59.999989,92.64,94.04,92.6,93.72,28284930.0,0.0,93.718796,SmaCross,614,736124.9999999999,Broker,614,9918.360000000002,10012.080000000002,BuySell,614,,,Trades - Net Profit/Loss,614,,
615,AAPL,615,2016-06-10 23:59:59.999989,92.67,93.44,92.62,92.95,33719920.0,0.0,92.947609,SmaCross,615,736125.9999999999,Broker,615,9918.360000000002,10011.310000000003,BuySell,615,,,Trades - Net Profit/Loss,615,,
